trial_id,start_timestamp,duration(s),trial_number,planer,scenario,net_conf_1,separation_x,separation_y
8,90338569000000,892.476,46,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.8203047484373349,-0.6632251157578452
2,91453927000000,384.621,18,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.2792526803190927,0.4363323129985824
9,92671548000000,563.829,29,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.7679448708775049,0.17453292519943295
4,93285672000000,67.492,3,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.6981317007977318,0.5410520681182421
10,94567834000000,782.934,40,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.5235987755982988,-0.7330382858376184
3,95428193000000,123.756,7,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.12217304763960307,0.8726646259971648
7,96782451000000,618.347,32,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.6457718470743067,-0.4014257279586958
5,97954628000000,291.582,14,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.8377580409572781,-0.02617993877991494
11,98736291000000,856.193,44,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.3839724354387525,0.9250245035569946
6,99854762000000,432.168,22,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.5585053606381855,0.2094395102393195
12,101293847000000,194.735,11,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.7853981633974483,-0.5759586531581287
8,102467519000000,515.682,26,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.3665191429188092,0.6806784082777885
13,103625874000000,348.927,16,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.6108652381980153,-0.6457718470743067
9,104892536000000,721.849,37,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.08726646259971647,0.4537856055185257
14,105738429000000,75.864,4,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.9076733134063627,-0.10471975511965977
